,mean_diff,sem_diff,t_stat,t_pvalue,wilcoxon_stat,wilcoxon_pvalue,_source_selector
0,0.5066380934576757,0.1796740077344749,2.8197628574434295,0.006917088578228692,363.0,0.007380741603101981,selector
1,0.3831578569066221,0.27671598412921744,1.3846610925363088,0.17242917664247745,572.0,0.5335711137818162,selector
2,-0.12348023655105358,0.11412701406886598,-1.0819545009435165,0.28456875389486475,420.0,0.03539143616493412,selector
