,circular,ratio_a,ratio_b,ratio_pitch,ratio_top_diameter,ratio_shear_modulus,n_longerons,n_storeys,twist_angle,twist_rate_total,ratio_brace_height,ratio_a_lig,ratio_b_lig,chirality_offset
14,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4056528410874306,0.0146910307491198,0.0096323493309319,0.0523729305714368
15,12.0,0.0120716861468175,0.0120837699167343,0.8084470322355628,0.3885453671216965,0.3677,3.0,1.0,0.0,1.0104975299879628,,,,
16,12.0,0.0106077650107148,0.0106183833941089,0.3574803061783314,0.7864117480814458,0.3677,3.0,1.0,0.0,1.2905294145110997,,,,
17,12.0,0.0143822787155837,0.0143966753909747,0.7056877003051341,0.1119563736021518,0.3677,3.0,1.0,0.0,2.6721907978446127,,,,
18,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.5874204915948212,0.0140347994789481,0.0178244370706379,0.1168789280578493
19,12.0,0.0143822787155837,0.0143966753909747,0.7056877003051341,0.1119563736021518,0.3677,3.0,1.0,0.0,2.6721907978446127,,,,
20,12.0,0.0314546280358752,0.0314861141500252,0.7799189267680049,0.0229318648576736,0.3677,3.0,1.0,0.0,3.07854702350636,,,,
21,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.7731365423649549,0.0042095088977366,0.0225357785001397,-0.2072027323767543
22,12.0,0.0271179512214891,0.0271450963178069,1.0316370762884617,0.6078544802963735,0.3677,3.0,1.0,0.0,1.9637431041759903,,,,
23,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2770668381825089,0.0161221301220357,0.0277159821763634,0.1979584671556949
24,12.0,0.0078834625892368,0.00789135394318,0.6977321612648666,0.0540408216416835,0.3677,3.0,1.0,0.0,3.1143353471829647,,,,
25,12.0,0.0196905448397861,0.019710255094881,1.2084413608536124,0.2169927179813385,0.3677,3.0,1.0,0.0,1.9080547782668285,,,,
26,12.0,0.0077174818826671,0.0077252070897569,0.4445349550805986,0.6973050564527512,0.3677,3.0,1.0,0.0,0.9116793960693106,,,,
27,12.0,0.0180817355263918,0.0180998353617535,0.9616771466098726,0.7188302576541901,0.3677,3.0,1.0,0.0,1.6125038739534747,,,,
28,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.5450859067961573,0.0089367725150659,0.0150926397070288,0.1760243229568004
29,12.0,0.0058377250209007,0.0058435685894902,0.5285979001782835,0.5128912001848221,0.3677,3.0,1.0,0.0,2.7827009084256367,,,,
30,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.5874204915948212,0.0140347994789481,0.0178244370706379,0.1168789280578493
31,12.0,0.0077174818826671,0.0077252070897569,0.4445349550805986,0.6973050564527512,0.3677,3.0,1.0,0.0,0.9116793960693106,,,,
32,12.0,0.0196905448397861,0.019710255094881,1.2084413608536124,0.2169927179813385,0.3677,3.0,1.0,0.0,1.9080547782668285,,,,
33,12.0,0.0026855184277519,0.0165833887606925,1.449298317078501,0.3061268039047718,0.3677,3.0,1.0,0.0,2.2591997498312777,,,,
34,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.7158074125647544,0.0173350006015971,0.0088325753882527,0.2717339890077709
35,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1776047770865261,0.0195342520680278,0.0170652212835848,-0.0121041940525173
36,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.7158074125647544,0.0173350006015971,0.0088325753882527,0.2717339890077709
37,12.0,0.0120716861468175,0.0120837699167343,0.8084470322355628,0.3885453671216965,0.3677,3.0,1.0,0.0,1.0104975299879628,,,,
38,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2770668381825089,0.0161221301220357,0.0277159821763634,0.1979584671556949
39,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.0568765737116336,0.0112463191887363,0.0063113956674933,-0.1664501471444964
40,12.0,0.0098690036462733,0.0098788825288021,0.9487350224517286,0.4906939387321472,0.3677,3.0,1.0,0.0,0.5390517510558944,,,,
41,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1347936794161796,0.0166615842645987,0.015550136540085,0.1481521541252732
42,12.0,0.0058377250209007,0.0058435685894902,0.5285979001782835,0.5128912001848221,0.3677,3.0,1.0,0.0,2.7827009084256367,,,,
43,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.6456284957937896,0.0028762785047292,0.0257763969637453,0.0215732004493475
44,12.0,0.0038586358587314,0.0038624983570884,0.2932328879833221,0.4020255722105503,0.3677,3.0,1.0,0.0,2.376250377292484,,,,
45,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.0568765737116336,0.0112463191887363,0.0063113956674933,-0.1664501471444964
46,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1776047770865261,0.0195342520680278,0.0170652212835848,-0.0121041940525173
47,12.0,0.0168048345829751,0.0168216562392143,1.1816632896661758,0.5796908624470234,0.3677,3.0,1.0,0.0,0.1049904317034687,,,,
48,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2197001105174422,0.0055209510838612,0.0141027110293507,-0.299843169003725
49,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.8155269204638899,0.0186959540946409,0.0121560925282537,-0.0812699038535356
50,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2197001105174422,0.0055209510838612,0.0141027110293507,-0.299843169003725
51,12.0,0.0070862229142336,0.0070933162304641,0.5797923901118338,0.277542195469141,0.3677,3.0,1.0,0.0,1.3892531025183297,,,,
52,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.0851586606353521,0.0171266436083242,0.0173035233989357,0.1888125825673342
53,12.0,0.0135393678508117,0.0135529207715833,1.305358522571623,0.6156597122550012,0.3677,3.0,1.0,0.0,1.2729177243602927,,,,
54,12.0,0.0070862229142336,0.0070933162304641,0.5797923901118338,0.277542195469141,0.3677,3.0,1.0,0.0,1.3892531025183297,,,,
55,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3474038996733725,0.0020808883169665,0.0033143898285925,0.1094473091885447
56,12.0,0.0038586358587314,0.0038624983570884,0.2932328879833221,0.4020255722105503,0.3677,3.0,1.0,0.0,2.376250377292484,,,,
57,12.0,0.0106077650107148,0.0106183833941089,0.3574803061783314,0.7864117480814458,0.3677,3.0,1.0,0.0,1.2905294145110997,,,,
58,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.7261703274212777,0.014611217754893,0.0020355173870921,0.2123859722167253
59,12.0,0.0077846522328679,0.0077924446775454,0.7253065761178732,0.7525659129023552,0.3677,3.0,1.0,0.0,0.3357344563165214,,,,
60,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.0851586606353521,0.0171266436083242,0.0173035233989357,0.1888125825673342
61,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4184515755623578,0.0036849700324237,0.029819852951914,-0.0484738519415259
62,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1272677118889987,0.0068905879836529,0.0230484301336109,-0.1447269950062036
63,12.0,0.0098690036462733,0.0098788825288021,0.9487350224517286,0.4906939387321472,0.3677,3.0,1.0,0.0,0.5390517510558944,,,,
64,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4056528410874306,0.0146910307491198,0.0096323493309319,0.0523729305714368
65,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3474038996733725,0.0020808883169665,0.0033143898285925,0.1094473091885447
66,12.0,0.0271179512214891,0.0271450963178069,1.0316370762884617,0.6078544802963735,0.3677,3.0,1.0,0.0,1.9637431041759903,,,,
67,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.5450859067961573,0.0089367725150659,0.0150926397070288,0.1760243229568004
68,12.0,0.0331103787022147,0.0331435222244392,0.8886009720154107,0.3328248396515846,0.3677,3.0,1.0,0.0,2.484014797766441,,,,
69,12.0,0.0066484125538365,0.006655067621458,0.3498273259028792,0.4027318812906742,0.3677,3.0,1.0,0.0,1.190821961739892,,,,
70,12.0,0.0026855184277519,0.0165833887606925,1.449298317078501,0.3061268039047718,0.3677,3.0,1.0,0.0,2.2591997498312777,,,,
71,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3355247982777655,0.0160853614844381,0.0148842972069978,0.26191061809659
72,12.0,0.0252243799128921,0.0252496295424345,1.1096802363172174,0.3758273392915726,0.3677,3.0,1.0,0.0,0.1691395781392231,,,,
73,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.414664374385029,0.0101468460848554,0.0287104813493788,0.2065720908343791
74,12.0,0.0139100479201944,0.0139239718920865,1.2002931393217295,0.5095067717134952,0.3677,3.0,1.0,0.0,0.8887976972069778,,,,
75,12.0,0.0077028328576834,0.0077105434010845,0.7271781817544252,0.1746321126818657,0.3677,3.0,1.0,0.0,1.4875606696810666,,,,
76,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4761551006697118,0.0085204441761597,0.0280083562694489,-0.0709544727578759
77,12.0,0.0249809817615742,0.0250059877493235,1.4206471210345626,0.216663484275341,0.3677,3.0,1.0,0.0,0.9966687233571616,,,,
78,12.0,0.0242581197161387,0.024282402118257,1.2343669552356005,0.5592367246747018,0.3677,3.0,1.0,0.0,1.509289317968115,,,,
79,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1272677118889987,0.0068905879836529,0.0230484301336109,-0.1447269950062036
80,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.5152687128633261,0.0139257849212735,0.006350312821567,-0.0712541012093424
81,12.0,0.0252243799128921,0.0252496295424345,1.1096802363172174,0.3758273392915726,0.3677,3.0,1.0,0.0,0.1691395781392231,,,,
82,12.0,0.0065212135354485,0.0065277412767252,0.4329569472465664,0.344094131141901,0.3677,3.0,1.0,0.0,0.4701347508926782,,,,
83,12.0,0.0065339326650181,0.0065404731381563,0.4552301471121609,0.1270461067557335,0.3677,3.0,1.0,0.0,2.108318345276881,,,,
84,12.0,0.0112480390308368,0.0112592983291659,0.9114257104229182,0.7717033572494985,0.3677,3.0,1.0,0.0,1.2417043834544903,,,,
85,12.0,0.0213670465107838,0.0213884349457295,1.3577589995693415,0.648811399191618,0.3677,3.0,1.0,0.0,0.9068938088638708,,,,
86,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.184683798905462,0.0192663328284397,0.0182139916568994,-0.2121806653216481
87,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4761551006697118,0.0085204441761597,0.0280083562694489,-0.0709544727578759
88,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3098061580210924,0.0179205467151477,0.0172183460853993,0.2317243197932839
89,12.0,0.0103866345748755,0.0103970316064819,0.8501463485881686,0.1339518427848816,0.3677,3.0,1.0,0.0,1.421198437273493,,,,
90,12.0,0.004509511354845,0.0161762427065713,0.6811780049465597,0.3013150610029698,0.3677,3.0,1.0,0.0,1.047675136051755,,,,
91,12.0,0.0112480390308368,0.0112592983291659,0.9114257104229182,0.7717033572494985,0.3677,3.0,1.0,0.0,1.2417043834544903,,,,
92,12.0,0.0109859514466054,0.0109969483950004,1.0779604418203237,0.6674577623605729,0.3677,3.0,1.0,0.0,2.522746717866548,,,,
93,12.0,0.0519520037226063,0.0520040077303366,1.461515860632062,0.3209820076823235,0.3677,3.0,1.0,0.0,1.1503993749761487,,,,
94,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.6040794562548399,0.0060983710810542,0.0138048699386417,0.005082312785089
95,12.0,0.0519520037226063,0.0520040077303366,1.461515860632062,0.3209820076823235,0.3677,3.0,1.0,0.0,1.1503993749761487,,,,
96,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3098061580210924,0.0179205467151477,0.0172183460853993,0.2317243197932839
97,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.0984549608081579,0.0113758186716586,0.0103819319233298,0.1126465134322643
98,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3046219995245337,0.0090399106619879,0.0251711754389107,0.1561407068744301
99,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.0547020054422318,0.0073416677685454,0.0139722967408597,0.0847588682547211
100,12.0,0.0109859514466054,0.0109969483950004,1.0779604418203237,0.6674577623605729,0.3677,3.0,1.0,0.0,2.522746717866548,,,,
101,12.0,0.0077028328576834,0.0077105434010845,0.7271781817544252,0.1746321126818657,0.3677,3.0,1.0,0.0,1.4875606696810666,,,,
102,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4057224033400416,0.0021580110145732,0.0233320495933294,0.0174843410030007
103,12.0,0.0066484125538365,0.006655067621458,0.3498273259028792,0.4027318812906742,0.3677,3.0,1.0,0.0,1.190821961739892,,,,
104,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.6705983395688235,0.0057724457755684,0.016647044442594,-0.2649055268615484
105,12.0,0.0213670465107838,0.0213884349457295,1.3577589995693415,0.648811399191618,0.3677,3.0,1.0,0.0,0.9068938088638708,,,,
106,12.0,0.0174504510875911,0.0174679190065977,1.4208157889877395,0.3865269452472158,0.3677,3.0,1.0,0.0,1.0596540471724796,,,,
107,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.0547020054422318,0.0073416677685454,0.0139722967408597,0.0847588682547211
108,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.391145650949329,0.0113173523200675,0.0133979443982243,-0.2520828835666179
109,12.0,0.0193801147597713,0.0193995142740454,1.051580975530669,0.4190835550427437,0.3677,3.0,1.0,0.0,0.0164130814191792,,,,
110,12.0,0.0103866345748755,0.0103970316064819,0.8501463485881686,0.1339518427848816,0.3677,3.0,1.0,0.0,1.421198437273493,,,,
111,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3501370714977383,0.0011933200797066,0.0097384226396679,-0.0930345576256513
112,12.0,0.0223817259175105,0.022404130047558,0.7265539558138698,0.2601495839655399,0.3677,3.0,1.0,0.0,1.6240928173825515,,,,
113,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.0984549608081579,0.0113758186716586,0.0103819319233298,0.1126465134322643
114,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2073531363159418,0.0063991074943915,0.0160634399428963,0.2336319632828236
115,12.0,0.0164662610392801,0.0164827437830632,0.8855881516356021,0.1782745808362961,0.3677,3.0,1.0,0.0,1.9341005321951583,,,,
116,12.0,0.0198839397561307,0.0199038435997305,1.2683595470152795,0.2204963654279709,0.3677,3.0,1.0,0.0,0.1227267740726843,,,,
117,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3046219995245337,0.0090399106619879,0.0251711754389107,0.1561407068744301
118,12.0,0.0397014188016697,0.0397411599616314,1.1766280638985336,0.2326985031366348,0.3677,3.0,1.0,0.0,0.8776413646210544,,,,
119,12.0,0.0397014188016697,0.0397411599616314,1.1766280638985336,0.2326985031366348,0.3677,3.0,1.0,0.0,0.8776413646210544,,,,
120,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.6040794562548399,0.0060983710810542,0.0138048699386417,0.005082312785089
121,12.0,0.0164662610392801,0.0164827437830632,0.8855881516356021,0.1782745808362961,0.3677,3.0,1.0,0.0,1.9341005321951583,,,,
122,12.0,0.006533301067276,0.0065398409081842,0.4551178839969454,0.1271273715146209,0.3677,3.0,1.0,0.0,2.108266523099625,,,,
123,12.0,0.0065339324674964,0.0065404729404369,0.4552301325899983,0.1270461306435155,0.3677,3.0,1.0,0.0,2.0987467573477896,,,,
124,12.0,0.0065339327964027,0.0065404732696724,0.4552301559596913,0.1222273749170946,0.3677,3.0,1.0,0.0,2.108318371924045,,,,
125,12.0,0.004509511354845,0.0161762427065713,0.6811780049465597,0.3013150610029698,0.3677,3.0,1.0,0.0,1.047675136051755,,,,
126,12.0,0.0198839397561307,0.0199038435997305,1.2683595470152795,0.2204963654279709,0.3677,3.0,1.0,0.0,0.1227267740726843,,,,
127,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3014259429648518,0.0123432906083762,0.0053625516407191,0.1447814706712961
128,12.0,0.0067581986692342,0.0067649636328671,0.4708551471121609,0.1270463940647014,0.3677,3.0,1.0,0.0,2.1083183228954736,,,,
129,12.0,0.00412560656384,0.0041297363001401,0.3923079625237733,0.1823158785700798,0.3677,3.0,1.0,0.0,2.5738190115582755,,,,
130,12.0,0.006336863685845,0.0063432068927378,0.4454645221121609,0.1332961067557335,0.3677,3.0,1.0,0.0,2.132862017151881,,,,
131,12.0,0.0223817259175105,0.022404130047558,0.7265539558138698,0.2601495839655399,0.3677,3.0,1.0,0.0,1.6240928173825515,,,,
132,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.391145650949329,0.0113173523200675,0.0133979443982243,-0.2520828835666179
133,12.0,0.0065931009364057,0.0065997006370427,0.4552276878207935,0.1270538512926745,0.3677,3.0,1.0,0.0,2.108722295543573,,,,
134,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2073531363159418,0.0063991074943915,0.0160634399428963,0.2336319632828236
135,12.0,0.0139100479201944,0.0139239718920865,1.2002931393217295,0.5095067717134952,0.3677,3.0,1.0,0.0,0.8887976972069778,,,,
136,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.7873454557731747,0.0162333117490634,0.0282485604174435,-0.2316921779885888
137,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3795654230751096,0.0077702905591577,0.0048363678790628,0.2815276131033897
138,12.0,0.0073899026476942,0.0073972999476418,0.5101952633159568,0.6072647625275034,0.3677,3.0,1.0,0.0,1.9884316243653275,,,,
139,12.0,0.0064517001853134,0.006458158343657,0.4454645221121609,0.1332961067557335,0.3677,3.0,1.0,0.0,2.083774673401881,,,,
140,12.0,0.006336863685845,0.0063432068927378,0.4454645221121609,0.1207961067557334,0.3677,3.0,1.0,0.0,2.083774673401881,,,,
141,12.0,0.0066550719845656,0.0066617337182839,0.4648835708917095,0.1270451056249723,0.3677,3.0,1.0,0.0,2.108319383868641,,,,
142,12.0,0.0065932136169665,0.0065998134303969,0.4552354679703285,0.1332961067557335,0.3677,3.0,1.0,0.0,2.132862017151881,,,,
143,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.7873454557731747,0.0162333117490634,0.0282485604174435,-0.2316921779885888
144,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.663990528229624,0.0133317369353026,0.0238241962566971,0.0628633931279182
145,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4571437054313719,0.0147723447149619,0.023618862889707,-0.011929752677679
146,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3795654230751096,0.0077702905591577,0.0048363678790628,0.2815276131033897
147,12.0,0.0193801147597713,0.0193995142740454,1.051580975530669,0.4190835550427437,0.3677,3.0,1.0,0.0,0.0164130814191792,,,,
148,12.0,0.0282053576171778,0.0282335912083862,1.0101124932989478,0.2245119623839855,0.3677,3.0,1.0,0.0,2.5041251352569365,,,,
149,12.0,0.0066147014545574,0.0066213227773347,0.4649957721121609,0.1207961067557334,0.3677,3.0,1.0,0.0,2.132862017151881,,,,
150,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.7727143090218306,0.0032189181512221,0.0293082590810954,0.0974210120737552
151,12.0,0.006336863685845,0.0063432068927378,0.4454645221121609,0.1207961067557334,0.3677,3.0,1.0,0.0,2.132862017151881,,,,
152,12.0,0.0064517001853134,0.006458158343657,0.4454645221121609,0.1207961067557334,0.3677,3.0,1.0,0.0,2.132862017151881,,,,
153,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4057224033400416,0.0021580110145732,0.0233320495933294,0.0174843410030007
154,12.0,0.0066147014545574,0.0066213227773347,0.4649957721121609,0.1332961067557335,0.3677,3.0,1.0,0.0,2.083774673401881,,,,
155,12.0,0.0067345729237459,0.0067413142379839,0.4649957721121609,0.1207961067557334,0.3677,3.0,1.0,0.0,2.132862017151881,,,,
156,12.0,0.0067345729237459,0.0067413142379839,0.4649957721121609,0.1332961067557335,0.3677,3.0,1.0,0.0,2.083774673401881,,,,
157,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3501370714977383,0.0011933200797066,0.0097384226396679,-0.0930345576256513
158,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2689328121952712,0.0186246136166155,0.0279753526821732,0.2298783358186483
159,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3014259429648518,0.0123432906083762,0.0053625516407191,0.1447814706712961
160,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.4571437054313719,0.0147723447149619,0.023618862889707,-0.011929752677679
161,12.0,0.0226045714538857,0.0226271986525382,1.3617332568392158,0.0630060754716396,0.3677,3.0,1.0,0.0,0.5492655994653329,,,,
162,12.0,0.0064517001853134,0.006458158343657,0.4454645221121609,0.1207961067557334,0.3677,3.0,1.0,0.0,2.083774673401881,,,,
163,12.0,0.0067345729237459,0.0067413142379839,0.4649957721121609,0.1207961067557334,0.3677,3.0,1.0,0.0,2.083774673401881,,,,
164,12.0,0.0065106575612506,0.0065171747359866,0.4454620628207935,0.1333038512926745,0.3677,3.0,1.0,0.0,2.084178623668573,,,,
165,12.0,0.0067345565067423,0.0067412978045469,0.4746491958917095,0.1207951056249723,0.3677,3.0,1.0,0.0,2.083775711993641,,,,
166,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.464368409756571,0.0143564013335853,0.0147901794351637,0.193549252487719
167,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.663990528229624,0.0133317369353026,0.0238241962566971,0.0628633931279182
168,12.0,0.0067345565067423,0.0067412978045469,0.4746491958917095,0.1332951056249723,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
169,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2202965759672224,0.0129023146433755,0.0158104599528014,-0.0269285134971141
170,12.0,0.0068562785488547,0.0068631416905453,0.4746491958917095,0.1332951056249723,0.3677,3.0,1.0,0.0,2.083775711993641,,,,
171,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.7727143090218306,0.0032189181512221,0.0293082590810954,0.0974210120737552
172,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.6116216335445642,0.0157944118399173,0.018084332793951,-0.0789385244250297
173,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.767379614058882,0.01054596191179,0.0075219413302838,0.0648539967834949
174,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1788301166146993,0.0079807946262881,0.0178977174684405,-0.1799960581585765
175,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1788301166146993,0.0079807946262881,0.0178977174684405,-0.1799960581585765
176,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.5152687128633261,0.0139257849212735,0.006350312821567,-0.0712541012093424
177,12.0,0.0067345565067423,0.0067412978045469,0.4746491958917095,0.1332951056249723,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
178,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.5265428638085723,0.0078625395484268,0.0097377822138369,-0.0288658037781715
179,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.3202272986061871,0.0084044434223324,0.0135918487757444,0.069446195103228
180,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1213293673470616,0.0168946258742362,0.0116918197087943,0.0237125655636191
181,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.8665790650993586,0.0068764203786849,0.0084580890759825,0.2474097736179828
182,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.5241686914116144,0.0081175892800092,0.0099668773375451,-0.2652377380058169
183,12.0,0.0064917712630212,0.0064982695325537,0.4563541093369039,0.1332961067557335,0.3677,3.0,1.0,0.0,2.132862017151881,,,,
184,12.0,0.0082917995125359,0.0083000996121481,0.4335456646573217,0.1932668770849704,0.3677,3.0,1.0,0.0,1.076409858295649,,,,
185,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.2903212229721248,0.0098222506921738,0.0256097845733165,0.2241447251290082
186,12.0,0.0086969454833967,0.0087056511345313,0.5819710765680198,0.2708912183344364,0.3677,3.0,1.0,0.0,0.6671488068274718,,,,
187,12.0,0.0064119544663658,0.006418372839205,0.4434268178204913,0.3395122779905796,0.3677,3.0,1.0,0.0,0.3533191128013313,,,,
188,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.1896154718473553,0.018830072059296,0.0169838466532528,0.2042136764153838
189,9.0,0.009213,0.033238,0.681277,0.04444,0.3677,3.0,1.0,0.0,,0.767379614058882,0.01054596191179,0.0075219413302838,0.0648539967834949
190,12.0,0.0060877326702833,0.0060938264967801,0.4920177458039692,0.3803717066347599,0.3677,3.0,1.0,0.0,0.1884787253654558,,,,
191,12.0,0.0068562785488547,0.0068631416905453,0.4746491958917095,0.1207951056249723,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
192,12.0,0.0090428290435395,0.009051880924464,0.5207321619236671,0.4272359232604503,0.3677,3.0,1.0,0.0,0.6866201556627834,,,,
193,12.0,0.0065741508394508,0.0065807315710219,0.4551179458917095,0.1207951056249723,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
194,12.0,0.0078014516838017,0.0078092609447464,0.496500451857086,0.4716262342035771,0.3677,3.0,1.0,0.0,0.5638098275616152,,,,
195,12.0,0.0068562785488547,0.0068631416905453,0.4746491958917095,0.1207951056249723,0.3677,3.0,1.0,0.0,2.083775711993641,,,,
196,12.0,0.0067345565067423,0.0067412978045469,0.4746491958917095,0.1332951056249723,0.3677,3.0,1.0,0.0,2.083775711993641,,,,
197,12.0,0.0064574375146303,0.0064639014160463,0.4551179458917095,0.1207951056249723,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
198,12.0,0.0068562785488547,0.0068631416905453,0.4746491958917095,0.1332951056249723,0.3677,3.0,1.0,0.0,2.132863055743641,,,,
